Book ID,Title,Author,Image URL,Book URL,Description,Age,Genres
1264,Դարձ,Էջե Թեմելքուրան,https://zangakbookstore.am/media/products/300x0/8eeb11ce909aacc6901a479e9ef0e5d5.jfif,https://zangakbookstore.am/dardz,Էջե Թեմելքուրանի «Դարձ» վեպը 1980 թվականի հեղաշրջմանը նախորդող իրադարձությունների խտացումն է Անկարայում ապրող երեխաների՝ Ալիի ու Այշեի աչքերով: Երեխաների տեսանկյունից պատմվող աշխարհն ու նրանց երեւակայության ներքո ծավալվող կարեւոր իրադարձությունները վեր են հանում նաեւ Թուրքիայում միջդասային եւ քաղաքական մի շարք այլ կարեւոր խնդիրներ ընթերցողների համար։,16.0,"Կենսագրություն, Դրամա"
1265,Հիպի,Պաուլու Կոելյու,https://zangakbookstore.am/media/products/300x0/ea0110407b773169774f01cc05cded38(1).jpg,https://zangakbookstore.am/hipi,"«Սույն գրքում տեղ գտած պատմություններն իմ անձնական փորձառության մասն են… կատարված ամեն բան իրական է». այսպես է սկսվում ժամանակակից թերևս ամենահանրաճանաչ գրողի՝ Պաուլու Կոելյուի նոր վեպը: Իսկ այն հեռավոր 70-ականներին նա դեռևս երազում էր գրող դառնալ, նախաձեռնում էր վտանգավոր ճանապարհորդություններ, պայքարում էր սեփական վախերի դեմ և գլխովին սուզվում ազատության այն մթնոլորտի մեջ, որն աշխարհով մեկ սփռել էր հիպիների շարժումը:",18.0,"Կենսագրություն, Թրիլլեր"
1266,Քառյակներ։ Օմար Խայամ,Օմար Խայամ,https://zangakbookstore.am/media/products/300x0/ae8d98c880fb9e129c87937c58ec2e44.jpg,https://zangakbookstore.am/qaryakner,"Օմար Խայամը (1040-1129) Իրանական պոեզիայի փառքը հանդիսացող չորս նշանավոր բանաստեղծներից մեկն է (Ֆիրդուսի, Սաադի, Հաֆեզ, Խայյամ): Լինելով իր ժամանակի անվանի գիտնականներից մեկը՝ մեծ փիլիսոփա, մաթեմատիկոս, աստղագետ ու տոմարագետ, նա այսօր աշխարհով մեկ հայտնի է ամենից առաջ որպես արևելյան մեծանուն իմաստուն, ում հատուկ է լայն մտահորիզոնը, խորն ու պրպտուն միտքը, ընդա մենը մի քանի տողի մեջ ասելիքը սեղմ ու դիպուկ, գեղեցիկ ու տպավորիչ ձևակերպելու զարմանալի կարողությունը: Ահա ինչու արդեն քանի՜ հարյուրամյակ ողջ աշխարհում նրա ստեղծագործության ու անձի հանդեպ հետաքրքրությունը չի մարում. Խայամի իմաստախոսությունները թարգմանվել ու թարգմանվում են գրեթե բոլոր լեզուներով՝ չափածո և արձակ, ուղեկցում ընթերցողական նորանոր սերունդների, մղելով նորից ու կրկին խո րանալ, խորհել առաջին հայացքից կարծես թե շատ պարզ ու մատչելի, բայցև մշտապես նոր մտածումների դուռ բացող խորիմաստ տողերի շուրջ:
Մեզանում ևս թարգմանիչները անդրադարձել են Խայամին, դեռևս 19-րդ դարասկզբից:",16.0,"Ժամանակակից, Դրամա"
1267,Ցավեր բռնողը,Լևոն Շահնուր,https://zangakbookstore.am/media/products/300x0/6fa04cd8b43f5a8916233710b7040b27.png,https://zangakbookstore.am/tsaver-brnokhy,"Պատմվածքների հերոսները ժամանակների և տարածությունների մեջ մոլորված մարդիկ են, որոնք փորձում են հասկանալ իրենց շրջապատող իրականությունը, շերտատել, կեղևազրկել այն: Նետվելով մտածումների ու զգայությունների խավար անդունդը՝ ձգտում են պեղելու լույսը: Փորձում են հասնել ու ճանաչել կեցության խորքերը, հասկանալ իրականության ու մտածումների գաղտնի խորհուրդները, սակայն էլ ավելի են խճճվում հիվանդ բառերի ու իրականությունը նկարագրող սահմանափակ հասկացությունների մեջ:
Հեղինակը նոր ու անսովոր տեսանկյուններով, փիլիսոփայական խորհրդածություններով, հաճախ հակաուտոպիական պատումներով ու հմայական-ծիսական ոճավորմամբ ձգտում է ներթափանցելու կեցության խորքերը, պատկերելու աշխարհն ու այն կազմող իրերն ու մարդկանց ընդունված պայմանականություններից անդին:",16.0,"Դրամա, Ֆանտաստիկա"
1268,Մի ամբողջ կյանք,Ռոբերտ Սիթալեր,https://zangakbookstore.am/media/products/300x0/854390d11c73fcc7cb05ab538e323076.png,https://zangakbookstore.am/mi-ambokhj-kyanq,"Անդրեաս Էգերի կյանքը կապված է ալպյան ձյունածածկ լեռներին, ինչպես ձյունը լեռան և կաթիլը ջրի հետ: Այդ կաթիլները, ինչպես մթության մեջ փայլող աչքեր, հաճախ կյանքի ու մահվան առկայծումներ են Էգերի կյանքում: Արդիականացումը նորակառույց ճոպանուղու հետ արդեն մուտք է գործել այս հեռավոր հովիտ, բայց Անդրեաս Էգերի տարիները, որոնք վերուվար են սահում, մնում են անփոփոխ, ինչպես ձյունե լեռները:",16.0,"Դրամա, Ֆանտաստիկա"
1269,Լույսը ձախ կողմից,Հենրիկ Էդոյան,https://zangakbookstore.am/media/products/300x0/0e5d944b98b491020038587f5764f51b.png,https://zangakbookstore.am/luysy-dzakh-kokhmits,Ժողովածուն ընդգրկում է Հենրիկ Էդոյանի 2016-2018 թվականներին գրված բանաստեղծությունները:,16.0,"Պոեզիա, Ժամանակակից"
1270,Գնացք դեպի Արևմուտք,Արտյոմ Գրիգորյան,https://zangakbookstore.am/media/products/300x0/95496b96db04a3688e9415ce3f5e6145.jpg,https://zangakbookstore.am/gnatsq-depi-arevmutq,"Երեխաների երեւակայության ֆենոմենի ամենամռայլ եւ ամենաարտասովոր կերպարներն ու դեպքերը թաղ վում են հասունությամբ եւ շնչում հուշերում: 
Ինչը կարող է վերադարձնել նրանց: Առեղծվածային անցյալը տասնչորս տարի անց վերադառնում է՝ մեկ ընդհանուր պատմության շուրջ միավորելով յոթ տարբեր ճակատագրեր: 
«Գնացք դեպի Արեւմուտք»-ը ֆանտաստիկա չէ, սա վեպ է, որում ընթերցողը հնարավորություն ունի հետեւելու դինամիկ եւ լարված սյուժեին՝ որսալով այն սահմանագիծը, որտեղ ավարտվում է իրականությունը եւ սկսվում միստիկան:",16.0,"Ֆանտաստիկա, Դրամա"
1271,Սերը պատերազմի կրակներում,Ժաննա Հակոբյան,https://zangakbookstore.am/media/products/300x0/659875d37b165efe50362ad653d458e6.jpg,https://zangakbookstore.am/sery-paterazmi-kraknerum,,16.0,Unknown
1272,Սին: անհաղորդություն,Առաքել Սեմիրջյան,https://zangakbookstore.am/media/products/300x0/da68db28dd42dc59e5402e0479b88b8e.jpg,https://zangakbookstore.am/sin-anhakhordutyun,,16.0,Unknown
1273,Բրուտի երկրորդ աշակերտը,Հովհաննես Երանյան,https://zangakbookstore.am/media/products/300x0/5fb0868cdb72384e3202a47a2a82f890.jpg,https://zangakbookstore.am/bruti-erkrord-ashakerty,,16.0,Unknown
1274,Չորս խոսք Վահագն Գրիգորյանին,Երվանդ Տեր-Խաչատրյան,https://zangakbookstore.am/media/products/300x0/789732dc57837c133f62987d047b5d29.jpg,https://zangakbookstore.am/chors-khosq-vahagn-grigoryanin,,16.0,Unknown
1275,Երրորդ աղջիկը,Ագաթա Քրիստի,https://zangakbookstore.am/media/products/300x0/2a74ee03497788a6f07f293c3759dd0b.jpg,https://zangakbookstore.am/errord-akhjiky,"«Երրորդ աղջիկը» վեպն առաջին անգամ տպագրվել է 1966-ին։
Այս անգամ Էրքյուլ Պուարոյին սովորականից առավել տարօրինակ մի գործ է սպասում գլուխ բերել, քանի որ ամեն բան սկսվում է անսպասելի այցելուի՝ Նորմա Ռեսթրիքի ասած մի պարզ, բայց միևնույն ժամանակ առաջին հայացքից անհեթեթ թվացող նախադասությունից. «Հնարավոր է՝ սպանություն եմ գործել»։ Ու թեև հենց նույն պահին աղջիկը հրաժարվում է Պուարոյի ծառայություններից՝ համարելով նրան շատ ծեր, վերջինս որոշում է պարզել ճշմարտությունը։ Ու ամեն բացահայտված նոր փաստ, որ իրականում ավելի ու ավելի է խճճում առաջին հայացքից պարզ թվացող իրադարձությունների շարքը, գործի հետ առնչություն ունեցող մարդկանց ով լինելն ու նրանց արարքների դրդապատճառները, ի վերջո օգնում է Պուարոյին այդ մեծ գլուխկոտրուկի յուրաքանչյուր մասնիկ դնել իր տեղում, և ընթերցողի առջև հայտնվում է լիովին անսպասելի մի պատկեր։",12.0,"Դետեկտիվ, Առեղծված"
1276,Մեռնող կենդանին,Ֆիլիպ Ռոթ,https://zangakbookstore.am/media/products/300x0/9f5ed963a68876688f8a08b041de00d9.jpg,https://zangakbookstore.am/mernokh-kendanin,"Պրոֆեսորի և նրա ուսանողուհու սիրավեպի շուրջ հյուսված այս պատումը շոշափում է Ֆիլիպ Ռոթ գրողի համար հույժ կարևոր այնպիսի թեմաներ, ինչպիսիք են կյանքն ու մահը, անհատի ազատությունն ու մարդկանց կաղապարված մտածողությունը, սերն ու սեքսը: 2001-ին լույս տեսած վեպը լիովին հաստատում է Միլան Կունդերայի այն բնութագիրը, թե «Ռոթը ժամանակակից էրոտիկայի մեծ պատմագիրն է»:",16.0,"Դրամա, Կենսագրություն"
1277,Վկայություն,Հրանտ Ալեքսանյան,https://zangakbookstore.am/media/products/300x0/82c9a26252243bd3007d404c6e4fd279.jpg,https://zangakbookstore.am/vkayutyun,Հրանտ Ալեքսանյանի նոր ժողովածուում ամփոփված են վերջին տարիների ստեղծագործությունները: Բանաստեղծի հայեցումներն առավելապես սևեռված են ազգային տարուբերումներին և անհատի դիմակայությանը։ Զգալի տեղ են զբաղեցնում նաև արդի ու պատմական ժամանակների փոխհյուսված պատկերավորումները: Գիրքը բաղկացած է յոթ բաժնից։,16.0,"Պոեզիա, Պատմական գեղարվեստական գրականություն"
1278,Ներսը և դուրսը․ բանաստեղծություններ,Զավեն Բեկյան,https://zangakbookstore.am/media/products/300x0/9eeadbd06a6e7e019a5e60974cfbfba5.jpg,https://zangakbookstore.am/nersy-ev-dursy-banastekhtsutyunner,"Ժողովածուն ընդգրկում է Զավեն Բեկյանի՝ տարբեր տարիներին մամուլում հրապարակված, ինչպես նաև անտիպ խոհագրությունները, հոդվածներին ու գրախոսությունները։",,"Պոեզիա, Կենսագրություն"
1279,ա-մսագիր / #19(25) /2024,,https://zangakbookstore.am/media/products/300x0/92fb8f23f0beeccc3f3c47fc9ff35d98.jpeg,https://zangakbookstore.am/a-msagir-1925-2024,,16.0,Unknown
1280,"Ցտեսություն, Լիլիկ",,https://zangakbookstore.am/media/products/300x0/933f4415a0e1f11517d0269b577ea849.jpeg,https://zangakbookstore.am/tstesutyun-lilik,,16.0,Unknown
1281,Սպիտակ գիշերներ,Ֆյոդոր Դոստոևսկի,https://zangakbookstore.am/media/products/300x0/961acbd0ea4038936160dd34d2e58650.jpeg,https://zangakbookstore.am/spitak-gisherner,,16.0,Unknown
1282,Վաչագան Վարդանյան․ Երկերի ժողովածու երկու հատորով,Վաչագան Սարգսյան,https://zangakbookstore.am/media/products/300x0/4fe531ebfa5a4287e99ea1fb86fecd63.jpeg,https://zangakbookstore.am/vachagan-vardanyan-erkeri-zhokhovatsu-erku-hatorov,,16.0,Unknown
1283,Սրտի աչքը,Ռուզան Միրզոյան,https://zangakbookstore.am/media/products/300x0/554b63baa65f69f7a7a01bba990daabf.jpeg,https://zangakbookstore.am/srti-achqy,,16.0,Unknown
1284,"Սահմանից հարավ, արեգակից արևմուտք",Հարուկի Մուրակամի,https://zangakbookstore.am/media/products/300x0/28fe4477b292b81c700f332bfcc6b585.jpeg,https://zangakbookstore.am/sahmanits-harav-aregakits-arevmutq,,16.0,Unknown
1285,Սեղանի գիրք,Պոլինա Ղուլյան,https://zangakbookstore.am/media/products/300x0/31e110707e1aee4b381ffb02534c4d90.jpeg,https://zangakbookstore.am/sekhani-girq,,16.0,Unknown
1286,Մեզ անծանոթ Վարդանանց պատերազմը,Համլետ Դավթյան,https://zangakbookstore.am/media/products/300x0/c5f16b69adda50404527f00759443fba.jpg,https://zangakbookstore.am/mez-antsanot-vardanants-patreazmy,"Գրքում նորովի է լուսաբանված Հայաստանյայց Առաքելական եկեղեցու դերակատարությունը հայ ժողովրդի կյանքում։ Եկեղեցին, ի սկզբանե ձգտելով առանձնահատուկ դիրքի, իր գործունեությունը նպատակաուղղել է հոգևոր իշխանության ամրապնդմանն ու հայության նկատմամբ բացարձակ իրավունքների ձեռքբերմանը, ինչը հաճախ հանգեցրել է պետականության թուլացմանն ու ի վերջո կորստին, իսկ հայ ժողովուրդը վերածվել է պարզապես եկեղեցու շուրջ համախմբված կրոնական համայնքի։ Այդ ամենի հետևանքներն առ այսօր զգալի են։ Միանգամայն նոր մեկնաբանություններ են տրված Վարդանանց պատերազմի, Ավարայրի ճակատամարտի պատճառներին ու հետևանքներին առնչվող հարցերին, Վարդան Մամիկոնյանի և Վասակ Սյունու կերպարներին։",16.0,"Պատմական գեղարվեստական գրականություն, Կենսագրություն"
1287,Չիլիական նոկտյուրն,Ռոբերտո Բոլանյո,https://zangakbookstore.am/media/products/300x0/b530f455f687a66251be4a03478d00c2.jpeg,https://zangakbookstore.am/chiliakan-noktyurn,,16.0,Unknown
1288,ա-մսագիր #18(24) / 2024/1,,https://zangakbookstore.am/media/products/300x0/10e6b1d486038c4ea68a9e993d25428a.jpeg,https://zangakbookstore.am/a-msagir-1824-20241,,18.0,Unknown
1289,Նիգյար,Նիգյար Մհերյան,https://zangakbookstore.am/media/products/300x0/e97728d48c4bef12ebbdebb0d611b7a2.jpg,https://zangakbookstore.am/nigyar,,16.0,Unknown
1290,Նոր դարի ժառանգները,Միքայել Այգենց,https://zangakbookstore.am/media/products/300x0/43cc17e1214701604883f3eab93cbc20.jpeg,https://zangakbookstore.am/nor-dari-zharangnery,,16.0,Unknown
1291,Ագռավաքար,Վրեժ Սարուխանյան,https://zangakbookstore.am/media/products/300x0/174489eb570e8276fdb83eb0c290b36b.jpg,https://zangakbookstore.am/agravaqar-1,,16.0,Unknown
1292,Իսկ եթե դա ճիշտ էր․․․,Մարկ Լևի,https://zangakbookstore.am/media/products/300x0/b0f55af26628ba7f6464e0eefa633db0.jpg,https://zangakbookstore.am/isk-ete-da-chisht-er,"Ֆրանսիացի գրող Մարկ Լևիի առաջին գիրքն է. լույս է տեսել 2000 թվականին՝ նրան արժանացնելով «Գոյա-առաջին վեպ» մրցանակի: Այն մեծ հետաքրքրություն է առաջացրել ընթերցողների շրջանում և համարվում է ամենից շատ վաճառվող գրքերից մեկը: Միայն 2003 թ. Ֆրանսիայում վաճառվել է 212800 օրինակ:

Վեպի հիմքում կոմայի առեղծվածն է՝ ֆիզիկապես «մահացած» ուղեղով մարդու գիտակցական կյանքի շարունակությունը, հոգու գոյության զարմանալի խորհրդավոր երևույթը: Վեհանձնության, սիրո, նվիրվածության, մարդասիրության լավագույն դրսևորումներով են օժտված վեպի գլխավոր հերոսները:",16.0,"Դրամա, Գիտական ​​ֆանտաստիկա"
1293,Երեկոյան ժամերգություն,Թրեվոր Զահրա,https://zangakbookstore.am/media/products/300x0/9a0e3f25bde7c77835a9ecc6f6774930.jpg,https://zangakbookstore.am/erekoyan-zhamergutyun,,16.0,Unknown
1294,Հաուլի քայլող ամրոցը,Դիանա Ուին Ջոնս,https://zangakbookstore.am/media/products/300x0/f508720a00aa26859fe61d15d9b1c1de.jpeg,https://zangakbookstore.am/hauli-qaylokh-amrotsy,,8.0,Unknown
1295,Կիլիկյան Հայաստանի երևելիները,Հայկ Խաչատրյան,https://zangakbookstore.am/media/products/300x0/b973a53bbd34b995866e2ade93c27a65.jpg,https://zangakbookstore.am/kilikyan-hayastani-erevelinery,"Պատմավեպում արտացոլվում է Փոքր Ասիայի հարավ-արևելքում, Միջերկրական ծովի հյուսիսարևելյան ափին 1080-1375 թվականներին գոյատևած Կիլիկյան Հայաստանի գեղարվեստական պատմությունը, հայկական պետական ինքնության համար կիլիկիահայերի երեք հարյուր տարվա հերոսամարտը աշխարհի զորեղների դեմ:",16.0,"Պատմական գեղարվեստական գրականություն, Կենսագրություն"
1296,Տրդատ Մեծի խաչը,Հայկ Խաչատրյան,https://zangakbookstore.am/media/products/300x0/1563bdd0aada9441200c6b09b8b4879d.jpg,https://zangakbookstore.am/trdat-metsi-khachy,"Պատմավեպի դեպքերը տեղի են ունենում 301-305 թվականներին, երբ քրիստոնեությունը Հայաստանում հաստատվում է որպես պետական կրոն և հին ու նոր հավատները բախվում են իրար: Վեպի հերոսը, որը մեծ ցնցումից ձեռք է բերում գանձեր հայտնաբերողի հատկություն, ընկնելով արկածային այլազան իրավիճակների մեջ, հանգում է այն համոզման, որ ոսկին և ամեն տեսակ գանձ եղծում են մարդկային հոգին, մարդուն հեռացնում մարդկայինից: Երջանկությունը պիտի որոնել միայն հոգու մաքրության ակունքներում-սա է գրքի գաղափարական հենքը:",16.0,"Ֆանտաստիկա, Դրամա"
1297,Փնտրիր ներսում,Հայկ Բաղդյան,https://zangakbookstore.am/media/products/300x0/2ab7d2a144904d642e6bbde379f552a9.jpeg,https://zangakbookstore.am/pntrir-nersum,,16.0,Unknown
1298,Եղնիկներ,Ոսկեհատ Հովհաննիսյան,https://zangakbookstore.am/media/products/300x0/a25927c916d5b3ef92eb3bafebba7ebb.jpg,https://zangakbookstore.am/ekhnikner,,16.0,Unknown
1299,Բանաստեղծություններ․ Սարգիս Գալոյան,Սարգիս Գալոյան,https://zangakbookstore.am/media/products/300x0/e368c4373b3e5c50432c3207a27249f9.jpg,https://zangakbookstore.am/banastekhtsutyunner-sargis-galoyan,,16.0,Unknown
1300,Լուռ վկան,Ագաթա Քրիստի,https://zangakbookstore.am/media/products/300x0/3c035cb70e78052b4187784d2b34ac33.jpg,https://zangakbookstore.am/lur-vkan,"Ագաթա Քրիստիի «Լուռ վկան» վեպը առաջին անգամ հրատարակել է Անգլիայի Collins Crime Club-ը 1937 թվականին: Նույն տարում հրատարակվել է նաև Միացյալ Նահանգներում՝ «Պուարոն հաճախորդ է կորցնում» վերնագրով: Վեպում հանրահայտ բելգիացի խուզարկու Էրքյուլ Պուարոն փորձում է պարզել, թե ով է սպանել ծեր միսս Արնդելին, իսկ այդ ամենն ընթերցողին ներկայացնում է կապիտան Արթուր Հասթինգսը:",16.0,"Դետեկտիվ, Առեղծված"
1301,Անտոն,Սվետլանա Կարապետյան,https://zangakbookstore.am/media/products/300x0/edc3452fe98dd32873bd9f80f779bf5b.jpeg,https://zangakbookstore.am/anton,,16.0,Unknown
1302,Զաքարե,Տիգրան Պետրոսյանց,https://zangakbookstore.am/media/products/300x0/50aa12c8b4fa1fdaf0aa51026a1f402a.jpg,https://zangakbookstore.am/zaqare,,16.0,Unknown
1303,10 րոպե 38 վայրկյան այս տարօրինակ աշխարհում,Էլիֆ Շաֆաք,https://zangakbookstore.am/media/products/300x0/c4b8e24d6bf05e8ee804a824164b58fc.jpg,https://zangakbookstore.am/10-rope-38-vayrkyan-ays-tarorinak-ashkharhum,"Գիրքը ներկայացնում է Տեկիլա Լեյլայի հիշողությունները դաժան սպանությունից հետո, երբ սիրտը դադարում է բաբախել, բայց միտքը դեռ արթուն է ևս 10 րոպե և 38 վայրկյան: Մտքում սավառնում են հուշերը վաղ մանկության և պատանեկության տարիների, հավատարիմ ընկերների ու կորցրած սիրո մասին՝ պարուրված ծանոթ դառն ու քաղցր բույրերով ու համերով:",16.0,"Ռոմանս, Դրամա"
1304,Noli Nocere,Արմեն Եգանյան,https://zangakbookstore.am/media/products/300x0/97897a7f6f1eaa208a34c64b7e8ef337.jpeg,https://zangakbookstore.am/noli-nocere,,16.0,Unknown
1305,Մարմար,Հասմիկ Մելիք-Սարգսյան,https://zangakbookstore.am/media/products/300x0/af8eaee879ccbc2ffc2da7d7a662c146.jpeg,https://zangakbookstore.am/marmar,,16.0,Unknown
1306,Վարպետը և Մարգարիտան․ նոր,Միխայիլ Բուլգակով,https://zangakbookstore.am/media/products/300x0/7caeedefec4157f1772b02f5e650f4d0.jpg,https://zangakbookstore.am/varpety-ev-margaritan-nor,"Ռուս մեծ գրողի դարակազմիկ այս վեպի հայերեն նոր հրատարակությունն ընթերցողին է ներկայացվում վերամշակված թարգմանությամբ, հարուստ ծանոթագրություններով և Արմեն Աթանյանի՝ վեպի թեմաներով արված կտավների վերատպություններով:",16.0,"Պոեզիա, Կենսագրություն"
1307,Թալինթ Պֆեսթ,Գևորգ Տեր-Գաբրիելյան,https://zangakbookstore.am/media/products/300x0/e83417d006fef2656acae9060694594c.jpeg,https://zangakbookstore.am/talint-pfest,,16.0,Unknown
1308,Խորհրդավոր բանալին. Ագաթա Օդլի,Լինա Ջոնս,https://zangakbookstore.am/media/products/300x0/eb6b5b278f338d8336d41ca1ba8431e1.jpeg,https://zangakbookstore.am/khorhrdavor-banalin-agata-odli,,8.0,Unknown
1309,Հայուհին,Ծովինար Խաչատրյան,https://zangakbookstore.am/media/products/300x0/41e933ca3bec37badd5f9501459817f1.jpeg,https://zangakbookstore.am/hayuhin,,16.0,Unknown
1310,Թերեզան,Զավեն Օհանյան,https://zangakbookstore.am/media/products/300x0/b4185029f3b4fec8779e2118fae422b7.jpg,https://zangakbookstore.am/terezan,,16.0,Unknown
1311,Արթնացնող ժամացույց,Պարույր Սևակ,https://zangakbookstore.am/media/products/300x0/cc8933a424e7d8033ba6444c10be8723.jpg,https://zangakbookstore.am/artnatsnokh-zhamatsuyts,,16.0,Unknown
1312,Жизни любви родина моя,Հովհաննես Ալեքյան,https://zangakbookstore.am/media/products/300x0/eb6d72c17940df2f95d6a8349fbf6e13.jpg,https://zangakbookstore.am/zhizni-lyubvi-rodina-moya,,16.0,Unknown
1313,Դժոխքի արահետներով,Վաղարշակ Շահինյան,https://zangakbookstore.am/media/products/300x0/8096d4a9d305285abbbbccdddc8cbe46.jpg,https://zangakbookstore.am/dzhokhqi-arahetnerov,,16.0,Unknown
1314,Կայեն,Ժոզե Սարամագու,https://zangakbookstore.am/media/products/300x0/7727066884e3573d8a5b981cf0cd188b.jpg,https://zangakbookstore.am/kayen,"Ժոզե Սարամագուի «Կայեն» վեպը Կայենի ու Աբելի մասին աստվածաշնչյան պատմության յուրաբնույթ վերարտադրումն է, որտեղ հեղինակը ներկայացնում է դեպքերի իր մեկնաբանությունը՝ անցկացնելով դրանք մարդկային զգացմունքների և բարոյական երկընտրանքների պրիզմայով: Վեպն աստվածաշնչյան պատմությունների բազմաշերտ խճանկար է, որ մարդկային էության, մեղքի և բարոյականության մասին խոր մտորումների և ներքին բանավեճերի տեղիք է տալիս:",16.0,"Դրամա, Կենսագրություն"
1315,Ցասում,Ալեքս Մայքլիդիս,https://zangakbookstore.am/media/products/300x0/41ddae5576ab565613236f241139dc46.jpg,https://zangakbookstore.am/tsasum,"Հին ընկեր, նախկին կինոաստղ Լանա Ֆարրարը մեր խմբին հրավիրում է փոքրիկ կղզի՝ ժամանակ անցկացնելու:

Եղանակը տաք կլինի, արևոտ: Հանգստանալու և շփվելու հրաշալի հնարավորություն կստեղծվի։ Եվ, ո՞վ գիտե, գուցե որոշ գաղտնիքներ ջրի երես դուրս գան հունական այս դրախտում: Չէ՞ որ այս մասնավոր կղզում ամեն ինչ այնպես չէ, ինչպես թվում է. ո՛չ Լանան, ո՛չ նրա հյուրերը, ոչ էլ, հաստատ, մարդասպանը, որը ցասումով հյուսում է իր հանցանքի ծրագիրը: 

Բայց ո՞վ եմ ես:

Անունս Էլիոթ Չեյզ է, ու ես ձեզ կպատմեմ ամեն ինչ: Այսպիսի պատմություն դուք երբեք չեք լսել:",16.0,"Ֆանտաստիկա, Դրամա"
1316,Երջանկության օազիսը. Оазис счастья,Իվետ Ալեքսանդեր,https://zangakbookstore.am/media/products/300x0/f01bcc4b916085b624bfb556a9dec208.jpg,https://zangakbookstore.am/erjankutyan-oazisy-oazis-schastya,,16.0,Unknown
1317,Ճանապարհ դեպի հավերժություն,Ամալյա Աթոյան,https://zangakbookstore.am/media/products/300x0/80e3c5667f79bf2e57be71b401573203.jpg,https://zangakbookstore.am/chanaparh-depi-haverzhutyun,,16.0,Unknown
1318,"Նրան, ով նամակներ չի կարդում",Օֆելի Դալաքյան,https://zangakbookstore.am/media/products/300x0/80f6e4fa826c704f5bedce5dabb2cd9d.jpeg,https://zangakbookstore.am/nran-ov-namakner-chi-kardum,,16.0,Unknown
1319,Սերը կգտնի քեզ,Օֆելի Դալաքյան,https://zangakbookstore.am/media/products/300x0/0094d26f110881552f1522004f256dda.jpeg,https://zangakbookstore.am/sery-kgtni-qez,,16.0,Unknown
1320,Ընտրանի։ Պոետիկ օրագիր,Լիլիթ Սարգսյան,https://zangakbookstore.am/media/products/300x0/b7b9ff57c914988741a4afdbfe6cf838.jpeg,https://zangakbookstore.am/yntrani-poetik-oragir,,16.0,Unknown
1321,Հոգու Անատոմիա,Սոնա Աղաբաբյան,https://zangakbookstore.am/media/products/300x0/9d6a4be925decbc1aea2f961955d4e8a.jpeg,https://zangakbookstore.am/hogu-anatomia,,16.0,Unknown
1322,Վերադարձ,Վառլեն Ալեքսանյան,https://zangakbookstore.am/media/products/300x0/269c76109e71ebc613539e3e320fc516.jpeg,https://zangakbookstore.am/veradardz-5,,16.0,Unknown
1323,Վիպական ժամանակների կնճիռը,Վառլեն Ալեքսանյան,https://zangakbookstore.am/media/products/300x0/eb6f4fad95a5f4e695577a6ed3618471.jpeg,https://zangakbookstore.am/vipakan-zhamanakneri-knchiry,,16.0,Unknown
1324,Իմ խենթ երազանք,Ալեքս Այվազյան,https://zangakbookstore.am/media/products/300x0/b1d46f6f07f26e65adf7b35b67272f98.jpg,https://zangakbookstore.am/im-khent-erazanq,,16.0,Unknown
1325,ՆորԵրգ․ բանաստեղծությունների ժողովածու,Աշոտ Ավետիսյան,https://zangakbookstore.am/media/products/300x0/3542f6d0f566b24a8a9d88ab5267bf21.jpg,https://zangakbookstore.am/norerg-banastekhtsutyunneri-zhokhovatsu,,16.0,Unknown
1326,44 կյանք,Մարիանա Մարուքյան,https://zangakbookstore.am/media/products/300x0/f7560394ac6186ba57f852711350efe1.jpeg,https://zangakbookstore.am/44-kyanq,,16.0,Unknown
1327,Դիմադրություն,Արամ Տեր-Սահակյան,https://zangakbookstore.am/media/products/300x0/c3d319be91dfc2c65a42a1dd52256247.jpeg,https://zangakbookstore.am/dimadrutyun,,16.0,Unknown
1328,Շեմին - կոշտ,Դավիթ Հակոբյան,https://zangakbookstore.am/media/products/300x0/23c52232341016c40db0be8329334c57.jpeg,https://zangakbookstore.am/shemin-kosht,,16.0,Unknown
1329,Շեմին - փափուկ,Դավիթ Հակոբյան,https://zangakbookstore.am/media/products/300x0/eea8e3e229e3c96f6666e091c5004e01.jpeg,https://zangakbookstore.am/shemin-papuk,,16.0,Unknown
1330,Две столицы: Мосва-Ереван Երկու մայրաքաղաքներ։ Մոսկվա-Երևան,,https://zangakbookstore.am/media/products/300x0/3fca351083238ee63a41de4803c98161.jpeg,https://zangakbookstore.am/dve-stolitsi-mosva-erevan-erku-mayraqakhaqner-moskva-erevan,,16.0,Unknown
